48211	25
48213	1398
48215	4032
48217	520
48219	269
48221	1765
48223	677
48225	265
48227	489
48229	21
48231	1634
48233	305
48235	15
48237	87
48239	143
48241	457
48243	11
48245	5272
48247	30
48249	335
48251	3034
48253	292
48255	116
48257	2631
48259	1219
48261	2
48263	13
48265	733
48267	42
48271	21
48273	378
48275	39
48277	1065
48279	118
48281	454
48283	29
48285	272
48287	272
48289	214
48291	1163
48293	280
48295	26
48297	78
48299	299
48301	1
48303	2166
48305	42
48307	148
48309	3699
48311	6
48313	124
48315	149
48317	5
48319	22
48321	302
48323	174
48325	526
48327	17
48329	2801
48331	480
48333	51
48335	84
48337	360
48339	6498
48341	159
48343	194
48345	8
48347	866
48349	939
48351	125
48353	168
48355	6892
48357	78
48359	20
48361	1764
48363	605
48365	342
48367	3598
48369	61
48371	73
48373	516
48375	1337
48377	12
48379	174
48381	1788
48383	52
48385	38
48387	225
48389	60
48391	86
48393	3
48395	163
48397	4319
48399	148
48401	668
48403	93
48405	98
48407	425
48409	972
48411	65
48413	31
48415	318
48417	59
48419	417
48421	10
48423	2362
48425	153
48427	64
48429	157
48431	13
48433	8
48435	17
48437	51
48439	67833
48441	1903
48443	4
48445	106
48447	19
48449	264
48451	1341
48453	20439
48455	125
48457	278
48459	723
48461	27
48463	194
48465	403
48467	904
48469	1054
48471	534
48473	526
48475	115
48477	498
48479	3344
48481	447
48483	48
48485	3331
48487	180
48489	62
48491	8942
48493	856
48495	87
48497	1373
48499	676
48501	47
48503	264
48505	9
48507	35
49001	24
49003	307
49005	461
49007	144
49009	3
49011	1745
49013	77
49015	62
49017	10
49019	85
49021	236
49023	54
49025	56
49027	74
49029	43
49031	5
49033	7
49035	9754
49037	29
49039	75
49041	120
49043	138
49045	368
49047	196
49049	2615
49051	83
49053	2452
49055	7
49057	1743
51001	497
51003	791
51005	778
51007	258
51009	512
51011	197
51013	1138
51015	2478
51017	65
51019	1300
51021	142
51023	622
51025	180
51027	341
51029	115
51031	953
51033	347
51035	367
51036	109
51037	185
51041	8066
51043	480
51045	55
51047	1077
51049	201
51051	277
51053	1632
51057	135
51059	15787
51061	1808
51063	194
51065	567
51067	949
51069	1651
51071	400
51073	1292
51075	259
51077	203
51079	257
51081	181
51083	343
51085	2740
51087	3796
51089	831
51091	18
51093	1390
51095	838
51097	86
51099	512
51101	303
51103	291
51105	344
51107	3474
51109	585
51111	204
51113	373
51115	170
51117	334
51119	222
51121	729
51125	256
51127	330
51131	137
51133	181
51135	209
51137	768
51139	971
51141	313
51143	1043
51145	869
51147	218
51149	851
51153	6994
51155	571
51157	274
51159	113
51161	1878
51163	417
51165	1739
51167	360
51169	278
51171	717
51173	652
51175	331
51177	3352
51179	3853
51181	90
51183	117
51185	913
51187	596
51191	816
51193	228
51195	684
51197	453
51199	1199
51510	630
51515	113
51520	351
51530	166
51540	175
51550	8678
51570	475
51580	254
51590	600
51595	47
51600	121
51610	91
51620	127
51630	203
51640	55
51650	2046
51660	281
51670	316
51678	52
51680	875
51683	275
51685	112
51690	145
51700	2363
51710	1918
51720	70
51730	259
51735	273
51740	1324
51750	107
51760	1240
51770	1102
51775	413
51790	325
51800	1749
51810	10064
51820	421
51830	66
51840	288
50001	636
50003	882
50005	540
50007	2610
50009	119
50011	1530
50013	175
50015	372
50017	543
50019	557
50021	1773
50023	909
50025	680
50027	1064
53001	130
53003	300
53005	3338
53007	842
53009	524
53011	5591
53013	64
53015	1551
53017	602
53019	77
53021	1052
53023	23
53025	806
53027	699
53029	404
53031	183
53033	13960
53035	4260
53037	519
53039	241
53041	1139
53043	116
53045	583
53047	370
53049	197
53051	159
53053	8936
53055	66
53057	1536
53059	136
53061	6480
53063	9728
53065	543
53067	2506
53069	39
53071	995
53073	1137
53075	152
53077	3942
55001	531
55003	165
55005	660
55007	156
55009	3614
55011	196
55013	225
55015	754
55017	958
55019	493
55021	725
55023	260
55025	3354
55027	1391
55029	394
55031	613
55033	573
55035	1150
55037	69
55039	1615
55041	99
55043	527
55045	510
55047	306
55049	252
55051	73
55053	284
55055	1144
55057	442
55059	2667
55061	417
55063	1309
55065	175
55067	341
55069	523
55071	1322
55073	1888
55075	1008
55077	383
55078	20
55079	38362
55081	573
55083	839
55085	427
55087	2603
55089	1290
55091	101
55093	529
55095	627
55097	942
55099	227
55101	3566
55103	263
55105	2670
55107	223
55109	1172
55111	663
55113	185
55115	779
55117	1874
55119	265
55121	391
55123	354
55125	220
55127	1585
55129	235
55131	2502
55133	8535
55135	982
55137	548
55139	2736
55141	1366
54001	342
54003	2650
54005	612
54007	271
54009	673
54011	1969
54013	107
54015	138
54017	128
54019	820
54021	144
54023	244
54025	445
54027	429
54029	823
54031	255
54033	1438
54035	546
54037	815
54039	3210
54041	479
54043	499
54045	729
54047	427
54049	1371
54051	845
54053	594
54055	1008
54057	920
54059	576
54061	1429
54063	197
54065	461
54067	560
54069	1093
54071	91
54073	175
54075	108
54077	566
54079	1169
54081	1530
54083	443
54085	267
54087	374
54089	151
54091	405
54093	147
54095	272
54097	571
54099	925
54101	193
54103	493
54105	114
54107	2335
54109	425
56001	72
56003	82
56005	242
56007	74
56009	80
56011	45
56013	198
56015	106
56017	31
56019	46
56021	464
56023	58
56025	392
56027	10
56029	164
56031	53
56033	170
56035	30
56037	162
56039	55
56041	83
56043	79
56045	57
